date,universe_n,nh_52w,nl_52w,advances,declines,qqq_close,qqq_52w_high,qqq_pct_from_high,qqq_50dma,qqq_above_50dma,qqq_fwd_4w,pct_above_50dma,nh_pct_52w,net_breadth_52w,ad_ratio,month
2024-08-19,241,28,3,189,51,481.2699890136719,502.9599914550781,-0.0431247073522815,473.72319763183594,True,-0.016165559783275496,0.5435684647302904,0.11618257261410789,0.1037344398340249,0.7875,2024-08
2024-08-20,241,17,8,66,169,480.260009765625,502.9599914550781,-0.04513277810384362,474.0691979980469,True,-0.01836506714044972,0.5228215767634855,0.07053941908713693,0.03734439834024896,0.28085106382978725,2024-08
2024-08-21,239,22,7,187,50,482.5,502.9599914550781,-0.04067916296062986,474.42259826660154,True,0.0017823530602332216,0.5564853556485355,0.09205020920502092,0.06276150627615062,0.7890295358649789,2024-08
2024-08-22,240,8,7,50,190,474.8500061035156,502.9599914550781,-0.05588910813808367,474.55919860839845,True,0.015983987028181712,0.5125,0.03333333333333333,0.004166666666666667,0.20833333333333334,2024-08
2024-08-23,241,21,2,212,28,480.0,502.9599914550781,-0.045649737245807946,474.67619873046874,True,0.006333351135253906,0.5892116182572614,0.08713692946058091,0.07883817427385892,0.8833333333333333,2024-08
2024-08-26,241,17,3,90,148,475.3399963378906,502.9599914550781,-0.05491489499449457,474.6485986328125,True,0.02110068341938387,0.5518672199170125,0.07053941908713693,0.058091286307053944,0.37815126050420167,2024-08
2024-08-27,241,17,4,98,137,476.760009765625,502.9599914550781,-0.05209158210309294,474.59999877929687,True,0.01900326657650586,0.5394190871369294,0.07053941908713693,0.05394190871369295,0.41702127659574467,2024-08
2024-08-28,240,8,13,43,194,471.3500061035156,502.9599914550781,-0.06284791213733298,474.3257989501953,False,0.0384427599078212,0.49583333333333335,0.03333333333333333,-0.020833333333333332,0.18143459915611815,2024-08
2024-08-29,241,18,5,177,62,470.6600036621094,502.9599914550781,-0.06421979549411859,474.03479919433596,False,0.03418602858262365,0.5145228215767634,0.07468879668049792,0.05394190871369295,0.7405857740585774,2024-08
2024-08-30,241,22,8,173,65,476.2699890136719,502.9599914550781,-0.05306585592263767,473.9307989501953,True,0.024775901448218507,0.5560165975103735,0.0912863070539419,0.058091286307053944,0.726890756302521,2024-08
2024-09-03,241,9,24,34,206,461.80999755859375,502.9599914550781,-0.08181564059884013,473.5633990478516,False,0.04213852354421821,0.3941908713692946,0.03734439834024896,-0.06224066390041494,0.14166666666666666,2024-09
2024-09-04,240,13,20,110,124,460.6099853515625,502.9599914550781,-0.08420154052610786,473.29639892578126,False,0.04632992669314562,0.4083333333333333,0.05416666666666667,-0.029166666666666667,0.4700854700854701,2024-09
2024-09-05,240,7,18,77,158,461.0400085449219,502.9599914550781,-0.08334655563533096,472.9295989990234,False,0.04457311168682754,0.375,0.029166666666666667,-0.04583333333333333,0.3276595744680851,2024-09
2024-09-06,241,6,51,22,218,448.69000244140625,502.9599914550781,-0.10790120473930181,472.29599914550784,False,0.08609508719298264,0.2946058091286307,0.024896265560165973,-0.18672199170124482,0.09166666666666666,2024-09
2024-09-09,241,17,24,170,68,454.4599914550781,502.9599914550781,-0.09642914113245482,471.7529992675781,False,0.060819467429773955,0.31950207468879666,0.07053941908713693,-0.029045643153526972,0.7142857142857143,2024-09
2024-09-10,241,17,19,164,74,458.6600036621094,502.9599914550781,-0.0880785520629734,471.34399963378905,False,0.06680326142724136,0.31950207468879666,0.07053941908713693,-0.008298755186721992,0.6890756302521008,2024-09
2024-09-11,241,13,7,168,70,468.6199951171875,502.9599914550781,-0.06827580110009149,471.07799926757815,False,0.05234518167147928,0.3900414937759336,0.05394190871369295,0.024896265560165973,0.7058823529411765,2024-09
2024-09-12,241,17,5,158,79,473.2200012207031,502.9599914550781,-0.05912993228017268,470.8027990722656,True,0.04093232548755599,0.44813278008298757,0.07053941908713693,0.04979253112033195,0.6666666666666666,2024-09
2024-09-13,241,25,5,189,47,475.3399963378906,502.9599914550781,-0.05491489499449457,470.488798828125,True,0.037909683915726244,0.5062240663900415,0.1037344398340249,0.08298755186721991,0.8008474576271186,2024-09
2024-09-16,241,29,4,128,110,473.239990234375,502.9599914550781,-0.05909018952923528,470.0303985595703,True,0.05126365114159115,0.4979253112033195,0.12033195020746888,0.1037344398340249,0.5378151260504201,2024-09
2024-09-17,241,12,5,140,97,473.489990234375,502.9599914550781,-0.058593132100717475,469.5533984375,True,0.03666395536798461,0.5186721991701245,0.04979253112033195,0.029045643153526972,0.5907172995780591,2024-09
2024-09-18,241,12,3,82,153,471.44000244140625,502.9599914550781,-0.06266897874418126,469.0267987060547,True,0.04129900118758578,0.4896265560165975,0.04979253112033195,0.03734439834024896,0.34893617021276596,2024-09
2024-09-19,241,30,2,197,42,483.3599853515625,502.9599914550781,-0.0389693145309873,468.6347985839844,True,0.01632326813875351,0.6099585062240664,0.12448132780082988,0.11618257261410789,0.8242677824267782,2024-09
2024-09-20,241,30,4,113,124,482.44000244140625,502.9599914550781,-0.04079845188939769,468.4449987792969,True,0.02493574064840942,0.6141078838174274,0.12448132780082988,0.1078838174273859,0.4767932489451477,2024-09
2024-09-23,241,34,7,155,83,483.0400085449219,502.9599914550781,-0.03960550192576382,468.20939880371094,True,0.025629357121173424,0.6265560165975104,0.14107883817427386,0.11203319502074689,0.6512605042016807,2024-09
2024-09-24,241,23,3,147,91,485.3699951171875,502.9599914550781,-0.03497295338939832,467.993798828125,True,0.021818399250933984,0.6431535269709544,0.0954356846473029,0.08298755186721991,0.6176470588235294,2024-09
2024-09-25,241,16,9,88,151,485.82000732421875,502.9599914550781,-0.034078225747684016,467.78339904785156,True,0.005228228539481794,0.6390041493775933,0.06639004149377593,0.029045643153526972,0.3682008368200837,2024-09
2024-09-26,241,20,6,157,82,489.4700012207031,502.9599914550781,-0.026821199426515136,467.93739929199216,True,0.0058226369264877675,0.7385892116182573,0.08298755186721991,0.058091286307053944,0.6569037656903766,2024-09
2024-09-27,241,19,1,139,99,486.75,502.9599914550781,-0.032229186675827116,468.08259948730466,True,0.01760658926393166,0.7468879668049793,0.07883817427385892,0.07468879668049792,0.5840336134453782,2024-09
2024-09-30,241,20,3,113,125,488.07000732421875,502.9599914550781,-0.029604708891023738,468.3391998291016,True,0.01501830979627572,0.7427385892116183,0.08298755186721991,0.07053941908713693,0.47478991596638653,2024-09
2024-10-01,241,22,4,58,181,481.2699890136719,502.9599914550781,-0.0431247073522815,468.3181994628906,True,0.03925034820299356,0.6473029045643154,0.0912863070539419,0.07468879668049792,0.24267782426778242,2024-10
2024-10-02,241,26,4,161,75,481.95001220703125,502.9599914550781,-0.04177266503298679,468.3447998046875,True,0.02994084927957741,0.6887966804979253,0.1078838174273859,0.0912863070539419,0.6822033898305084,2024-10
2024-10-03,241,17,8,77,160,481.5899963378906,502.9599914550781,-0.04248845928154936,468.70899963378906,True,0.004692808785088154,0.6887966804979253,0.07053941908713693,0.03734439834024896,0.32489451476793246,2024-10
2024-10-04,240,32,4,192,45,487.32000732421875,502.9599914550781,-0.031095881176577165,469.29,True,0.00022569430745611463,0.725,0.13333333333333333,0.11666666666666667,0.810126582278481,2024-10
2024-10-07,240,16,7,75,163,482.1000061035156,502.9599914550781,-0.041474442711067226,469.67260009765624,True,0.008110358043160515,0.6833333333333333,0.06666666666666667,0.0375,0.31512605042016806,2024-10
2024-10-08,239,19,6,135,101,489.29998779296875,502.9599914550781,-0.027159225175327723,470.18059997558595,True,0.005947279245264614,0.6861924686192469,0.0794979079497908,0.05439330543933055,0.5720338983050848,2024-10
2024-10-09,241,28,5,143,93,493.1499938964844,502.9599914550781,-0.01950452864096235,470.8929998779297,True,0.025205298245203567,0.6929460580912863,0.11618257261410789,0.0954356846473029,0.6059322033898306,2024-10
2024-10-10,240,15,6,82,155,492.5899963378906,502.9599914550781,-0.02061793242676579,471.32339965820313,True,0.04253026217585343,0.6833333333333333,0.0625,0.0375,0.3459915611814346,2024-10
2024-10-11,241,26,1,208,31,493.3599853515625,502.9599914550781,-0.019087017390274966,471.99739929199217,True,0.04211940553319793,0.7510373443983402,0.1078838174273859,0.1037344398340249,0.8702928870292888,2024-10
2024-10-14,241,35,1,167,72,497.5,502.9599914550781,-0.010855717249561359,472.9723992919922,True,0.032844275086369334,0.8049792531120332,0.14522821576763487,0.14107883817427386,0.698744769874477,2024-10
2024-10-15,241,16,3,77,159,490.8500061035156,502.9599914550781,-0.024077432712943936,474.0819995117188,True,0.04494237907040666,0.7302904564315352,0.06639004149377593,0.05394190871369295,0.326271186440678,2024-10
2024-10-16,241,36,3,179,59,490.9100036621094,502.9599914550781,-0.02395814378417611,475.109599609375,True,0.043470282085713574,0.7593360995850622,0.14937759336099585,0.13692946058091288,0.7521008403361344,2024-10
2024-10-17,241,34,6,126,113,491.25,502.9599914550781,-0.023282152962506568,476.23919982910155,True,0.03550127723441476,0.7427385892116183,0.14107883817427386,0.11618257261410789,0.5271966527196653,2024-10
2024-10-18,241,32,5,133,103,494.4700012207031,502.9599914550781,-0.01688005085615897,477.1671997070313,True,0.004246983837910001,0.7551867219917012,0.13278008298755187,0.11203319502074689,0.5635593220338984,2024-10
2024-10-21,241,23,6,74,165,495.4200134277344,502.9599914550781,-0.014991208357409047,478.06739990234377,True,0.00928500153659706,0.7095435684647303,0.0954356846473029,0.07053941908713693,0.30962343096234307,2024-10
2024-10-22,241,10,8,85,154,495.9599914550781,502.9599914550781,-0.013917607998498635,478.95899963378906,True,0.015122187533708198,0.6846473029045643,0.04149377593360996,0.008298755186721992,0.35564853556485354,2024-10
2024-10-23,241,5,13,54,183,488.3599853515625,502.9599914550781,-0.029028165960631135,479.474599609375,True,0.030326047424852787,0.6431535269709544,0.02074688796680498,-0.03319502074688797,0.22784810126582278,2024-10
2024-10-24,240,10,10,141,97,492.32000732421875,502.9599914550781,-0.021154732606220996,480.0663995361328,True,0.02571498918135995,0.6833333333333333,0.041666666666666664,0.0,0.592436974789916,2024-10
2024-10-25,240,8,6,121,115,495.32000732421875,502.9599914550781,-0.015190043464007296,480.4843994140625,True,0.021137852430519466,0.7,0.03333333333333333,0.008333333333333333,0.5127118644067796,2024-10
2024-10-28,241,22,2,169,71,495.3999938964844,502.9599914550781,-0.015031011784302075,480.89179931640626,True,0.022587813038496884,0.7261410788381742,0.0912863070539419,0.08298755186721991,0.7041666666666667,2024-10
2024-10-29,241,16,6,134,103,500.1600036621094,502.9599914550781,-0.005567018929017202,481.269599609375,True,0.01829413353624698,0.7427385892116183,0.06639004149377593,0.04149377593360996,0.5654008438818565,2024-10
2024-10-30,241,7,7,66,174,496.3800048828125,502.9599914550781,-0.01308252482116824,481.59199951171877,True,0.0179700689439779,0.6929460580912863,0.029045643153526972,0.0,0.275,2024-10
2024-10-31,241,3,11,40,199,483.8500061035156,502.9599914550781,-0.03799504071144257,481.6189996337891,True,0.05350828522118567,0.5850622406639004,0.012448132780082987,-0.03319502074688797,0.16736401673640167,2024-10
2024-11-01,240,6,8,149,88,487.42999267578125,502.9599914550781,-0.03087720503248803,481.8705993652344,True,0.05715689590339568,0.5916666666666667,0.025,-0.008333333333333333,0.6286919831223629,2024-11
2024-11-04,241,10,4,104,136,486.010009765625,502.9599914550781,-0.03370045724793403,481.99079956054686,True,0.06349660445562533,0.5518672199170125,0.04149377593360996,0.024896265560165973,0.43333333333333335,2024-11
2024-11-05,241,18,2,200,39,492.2099914550781,502.9599914550781,-0.021373469426265758,482.3281994628906,True,0.06308286879499625,0.6224066390041494,0.07468879668049792,0.06639004149377593,0.8368200836820083,2024-11
2024-11-06,241,53,4,191,49,505.5799865722656,505.5799865722656,0.0,482.90459899902345,True,0.03210176711377444,0.7385892116182573,0.21991701244813278,0.2033195020746888,0.7958333333333333,2024-11
2024-11-07,241,53,6,140,99,513.5399780273438,513.5399780273438,0.0,483.7483984375,True,0.02519765353247183,0.7551867219917012,0.21991701244813278,0.1950207468879668,0.5857740585774058,2024-11
2024-11-08,240,63,9,122,115,514.1400146484375,514.1400146484375,0.0,484.61799865722656,True,0.016026743687727496,0.7333333333333333,0.2625,0.225,0.5147679324894515,2024-11
2024-11-11,241,59,5,135,103,513.8400268554688,514.1400146484375,-0.0005834748987080453,485.3693994140625,True,0.013155745712994271,0.7219917012448133,0.24481327800829875,0.22406639004149378,0.5672268907563025,2024-11
2024-11-12,241,18,16,57,182,512.9099731445312,514.1400146484375,-0.0023924251543567115,486.39139892578123,True,0.0331637337081605,0.7053941908713693,0.07468879668049792,0.008298755186721992,0.2384937238493724,2024-11
2024-11-13,241,24,16,86,152,512.25,514.1400146484375,-0.0036760699315144113,487.42419921875,True,0.027818448023426035,0.6680497925311203,0.0995850622406639,0.03319502074688797,0.36134453781512604,2024-11
2024-11-14,241,4,13,73,164,508.69000244140625,514.1400146484375,-0.010600249060089011,488.3771990966797,True,0.0429338629630025,0.6141078838174274,0.016597510373443983,-0.03734439834024896,0.3080168776371308,2024-11
2024-11-15,241,10,23,59,178,496.57000732421875,514.1400146484375,-0.03417358467271391,489.3347991943359,True,0.08377464400256507,0.5643153526970954,0.04149377593360996,-0.05394190871369295,0.2489451476793249,2024-11
2024-11-18,241,10,10,146,93,500.0199890136719,514.1400146484375,-0.027463385911366423,490.2459991455078,True,0.0715571368454202,0.5809128630705395,0.04149377593360996,0.0,0.6108786610878661,2024-11
2024-11-19,241,19,6,155,84,503.4599914550781,514.1400146484375,-0.02077259674227504,491.1419989013672,True,0.025841138260948915,0.5726141078838174,0.07883817427385892,0.05394190871369295,0.6485355648535565,2024-11
2024-11-20,241,9,8,124,117,503.1700134277344,514.1400146484375,-0.021336602692175737,491.83299926757815,True,0.021861337498009892,0.6058091286307054,0.03734439834024896,0.004149377593360996,0.5145228215767634,2024-11
2024-11-21,241,35,1,203,36,504.9800109863281,514.1400146484375,-0.017816165638017634,492.46819946289065,True,0.027090106262787295,0.6514522821576764,0.14522821576763487,0.14107883817427386,0.8493723849372385,2024-11
2024-11-22,241,42,1,180,59,505.7900085449219,514.1400146484375,-0.01624072405495467,493.07719970703124,True,0.03376892837682188,0.6556016597510373,0.17427385892116182,0.17012448132780084,0.7531380753138075,2024-11
2024-11-25,241,35,1,151,88,506.5899963378906,514.1400146484375,-0.014684751420699055,493.74419982910155,True,0.04613203143312372,0.7053941908713693,0.14522821576763487,0.14107883817427386,0.6317991631799164,2024-11
2024-11-26,241,26,3,100,138,509.30999755859375,514.1400146484375,-0.009394361365058224,494.4605999755859,True,0.03983816953251429,0.7053941908713693,0.1078838174273859,0.0954356846473029,0.42016806722689076,2024-11
2024-11-27,241,20,0,102,138,505.29998779296875,514.1400146484375,-0.017193812198246134,495.1377996826172,True,0.034157946136141204,0.6929460580912863,0.08298755186721991,0.08298755186721991,0.425,2024-11
2024-11-29,241,27,0,188,53,509.739990234375,514.1400146484375,-0.00855802755805961,495.66539978027345,True,0.011515665299260736,0.7136929460580913,0.11203319502074689,0.11203319502074689,0.7800829875518672,2024-11
2024-12-02,241,12,2,116,124,515.2899780273438,515.2899780273438,0.0,496.3223992919922,True,-0.007878994768262704,0.7012448132780082,0.04979253112033195,0.04149377593360996,0.48333333333333334,2024-12
2024-12-03,241,20,2,97,141,516.8699951171875,516.8699951171875,0.0,496.9989990234375,True,-0.012846526580352013,0.6763485477178424,0.08298755186721991,0.07468879668049792,0.40756302521008403,2024-12
2024-12-04,241,30,3,140,99,523.260009765625,523.260009765625,0.0,497.7567993164063,True,-0.008943914284367915,0.6556016597510373,0.12448132780082988,0.11203319502074689,0.5857740585774058,2024-12
2024-12-05,241,13,7,65,175,521.8099975585938,523.260009765625,-0.0027711122194886044,498.4765991210937,True,0.00523175194327985,0.6431535269709544,0.05394190871369295,0.024896265560165973,0.2708333333333333,2024-12
2024-12-06,239,35,9,145,93,526.47998046875,526.47998046875,0.0,499.2167987060547,True,-0.021463281059439066,0.6610878661087866,0.14644351464435146,0.1087866108786611,0.6092436974789915,2024-12
2024-12-09,241,14,3,103,137,522.3800048828125,526.47998046875,-0.007787524194722653,499.9293988037109,True,-0.013610753254534536,0.6680497925311203,0.058091286307053944,0.04564315352697095,0.42916666666666664,2024-12
2024-12-10,240,6,4,67,172,520.5999755859375,526.47998046875,-0.011168525111965803,500.57999816894534,True,-0.025758689537851542,0.6041666666666666,0.025,0.008333333333333333,0.2803347280334728,2024-12
2024-12-11,241,18,4,163,73,529.9199829101562,529.9199829101562,0.0,501.552998046875,True,-0.04596917673831624,0.6431535269709544,0.07468879668049792,0.058091286307053944,0.690677966101695,2024-12
2024-12-12,241,11,5,83,157,526.5,529.9199829101562,-0.006453772306103205,502.4439978027344,True,-0.04068378618752966,0.6182572614107884,0.04564315352697095,0.024896265560165973,0.3458333333333333,2024-12
2024-12-13,242,15,10,101,139,530.530029296875,530.530029296875,0.0,503.42279846191406,True,-0.02606830212452449,0.5867768595041323,0.06198347107438017,0.02066115702479339,0.42083333333333334,2024-12
2024-12-16,242,29,7,147,93,538.1699829101562,538.1699829101562,0.0,504.43979797363284,True,-0.04662089417294957,0.5826446280991735,0.11983471074380166,0.09090909090909091,0.6125,2024-12
2024-12-17,242,10,10,58,181,535.7999877929688,538.1699829101562,-0.004403803988419685,505.51379760742185,True,-0.026241130793057232,0.5454545454545454,0.04132231404958678,0.0,0.24267782426778242,2024-12
2024-12-18,242,6,22,19,223,516.469970703125,538.1699829101562,-0.04032185535448921,506.057197265625,True,0.016128753968992937,0.3884297520661157,0.024793388429752067,-0.06611570247933884,0.07851239669421488,2024-12
2024-12-19,242,1,25,89,152,514.1699829101562,538.1699829101562,-0.04459557530544515,506.47759704589845,True,0.033724307975595336,0.3512396694214876,0.004132231404958678,-0.09917355371900827,0.36929460580912865,2024-12
2024-12-20,242,6,6,178,62,518.6599731445312,538.1699829101562,-0.03625250457137083,506.9989965820312,True,0.026954155376880173,0.3760330578512397,0.024793388429752067,0.0,0.7416666666666667,2024-12
2024-12-23,242,3,1,140,101,522.8699951171875,538.1699829101562,-0.028429656574738723,507.5891967773438,True,0.012928662628862275,0.40082644628099173,0.012396694214876033,0.008264462809917356,0.5809128630705395,2024-12
2024-12-24,242,12,1,207,35,529.9600219726562,538.1699829101562,-0.015255330468460178,508.2383972167969,True,-0.02971922286019646,0.45041322314049587,0.049586776859504134,0.045454545454545456,0.8553719008264463,2024-12
2024-12-26,242,18,1,155,82,529.5999755859375,538.1699829101562,-0.015924350291475573,509.0133966064453,True,-0.014709173690435118,0.45867768595041325,0.0743801652892562,0.07024793388429752,0.6540084388185654,2024-12
2024-12-27,242,4,3,26,213,522.5599975585938,538.1699829101562,-0.02900567821927088,509.646396484375,True,-0.0033105872566451255,0.40082644628099173,0.01652892561983471,0.004132231404958678,0.1087866108786611,2024-12
2024-12-30,242,4,11,37,203,515.6099853515625,538.1699829101562,-0.04191983625062193,510.13359619140624,True,0.014429515821601901,0.3512396694214876,0.01652892561983471,-0.028925619834710745,0.15416666666666667,2024-12
2024-12-31,242,0,5,85,154,511.2300109863281,538.1699829101562,-0.050058481110652295,510.46879638671874,True,0.021634033220540694,0.34710743801652894,0.0,-0.02066115702479339,0.35564853556485354,2024-12
2025-01-02,242,4,9,148,92,510.2300109863281,538.1699829101562,-0.05191663008171251,510.76499633789064,False,0.015443964869885862,0.371900826446281,0.01652892561983471,-0.02066115702479339,0.6166666666666667,2025-01
2025-01-03,242,12,1,210,32,518.5800170898438,538.1699829101562,-0.03640107483211844,511.21739685058594,True,0.01135784916344118,0.45454545454545453,0.049586776859504134,0.045454545454545456,0.8677685950413223,2025-01
2025-01-06,242,15,5,154,87,524.5399780273438,538.1699829101562,-0.025326579548543744,511.94099670410156,True,0.0044038541490794,0.4834710743801653,0.06198347107438017,0.04132231404958678,0.6390041493775933,2025-01
2025-01-07,242,2,5,60,180,515.1799926757812,538.1699829101562,-0.04271882669868828,512.3981964111329,True,0.027990184236892812,0.47107438016528924,0.008264462809917356,-0.012396694214876033,0.25,2025-01
2025-01-08,242,1,3,91,148,515.27001953125,538.1699829101562,-0.04255154338983124,512.7971966552734,True,0.014846513650969895,0.4256198347107438,0.004132231404958678,-0.008264462809917356,0.3807531380753138,2025-01
2025-01-10,242,3,14,51,190,507.19000244140625,538.1699829101562,-0.05756541883147335,513.0329968261718,False,0.0434945433711349,0.36363636363636365,0.012396694214876033,-0.045454545454545456,0.21161825726141079,2025-01
2025-01-13,241,1,9,91,148,505.55999755859375,538.1699829101562,-0.060594210727294526,513.1409967041016,False,0.04436662865752483,0.3029045643153527,0.004149377593360996,-0.03319502074688797,0.3807531380753138,2025-01
2025-01-14,242,4,2,167,74,505.0799865722656,538.1699829101562,-0.06148614264763773,513.3149963378906,False,0.045972918820811115,0.36363636363636365,0.01652892561983471,0.008264462809917356,0.6929460580912863,2025-01
2025-01-15,242,7,1,212,30,516.7000122070312,538.1699829101562,-0.039894403970704664,513.9719964599609,True,0.03715891572175578,0.4669421487603306,0.028925619834710745,0.024793388429752067,0.8760330578512396,2025-01
2025-01-16,242,9,2,131,107,513.0800170898438,538.1699829101562,-0.04662089417294962,514.4849969482422,False,0.048861788588872024,0.49173553719008267,0.0371900826446281,0.028925619834710745,0.5504201680672269,2025-01
2025-01-17,242,9,1,170,69,521.739990234375,538.1699829101562,-0.03052937398502979,515.1995965576172,True,0.03379078700655613,0.5330578512396694,0.0371900826446281,0.03305785123966942,0.7112970711297071,2025-01
2025-01-21,242,31,1,195,45,524.7999877929688,538.1699829101562,-0.024843442670082042,515.851396484375,True,0.028048841617138498,0.6198347107438017,0.128099173553719,0.12396694214876033,0.8125,2025-01
2025-01-22,242,26,3,125,116,531.510009765625,538.1699829101562,-0.012375222245799403,516.3699969482421,True,0.010761736558164259,0.628099173553719,0.10743801652892562,0.09504132231404959,0.5186721991701245,2025-01
2025-01-23,242,26,1,138,98,532.6400146484375,538.1699829101562,-0.010275504835508337,516.7519976806641,True,-0.012316005891753301,0.6528925619834711,0.10743801652892562,0.10330578512396695,0.5847457627118644,2025-01
2025-01-24,242,19,1,83,154,529.6300048828125,538.1699829101562,-0.01586855138438563,517.0617974853516,True,-0.01842797740997426,0.5950413223140496,0.07851239669421488,0.0743801652892562,0.350210970464135,2025-01
2025-01-27,242,9,8,60,182,514.2100219726562,538.1699829101562,-0.04452117676265856,517.0691973876953,False,-0.0017308387826109328,0.39669421487603307,0.0371900826446281,0.004132231404958678,0.24793388429752067,2025-01
2025-01-28,242,12,12,135,97,521.8099975585938,538.1699829101562,-0.03039928994756604,517.2471978759766,True,-0.013893946137331192,0.4132231404958678,0.049586776859504134,0.0,0.5818965517241379,2025-01
2025-01-29,240,6,8,113,124,520.8300170898438,538.1699829101562,-0.03222023964723296,517.4187982177734,True,-0.03947550525419363,0.3875,0.025,-0.008333333333333333,0.4767932489451477,2025-01
2025-01-30,242,16,5,184,55,523.0499877929688,538.1699829101562,-0.028095203369437417,517.7059979248047,True,-0.028448474739519725,0.43388429752066116,0.06611570247933884,0.045454545454545456,0.7698744769874477,2025-01
2025-01-31,242,9,5,96,144,522.2899780273438,538.1699829101562,-0.029507414733429226,518.2203973388672,True,-0.04832562617744429,0.43388429752066116,0.0371900826446281,0.01652892561983471,0.4,2025-01
2025-02-03,242,10,11,66,172,518.1099853515625,538.1699829101562,-0.037274463822971386,518.582197265625,False,-0.043542873514174185,0.3884297520661157,0.04132231404958678,-0.004132231404958678,0.2773109243697479,2025-02
2025-02-04,242,16,4,167,73,524.469970703125,538.1699829101562,-0.025456663586007493,519.0023968505859,True,-0.04282411232694461,0.4090909090909091,0.06611570247933884,0.049586776859504134,0.6958333333333333,2025-02
2025-02-05,242,16,6,152,90,526.8499755859375,538.1699829101562,-0.02103425996189116,519.47599609375,True,-0.07336047294283654,0.4132231404958678,0.06611570247933884,0.04132231404958678,0.628099173553719,2025-02
2025-02-06,242,8,11,108,129,529.5999755859375,538.1699829101562,-0.015924350291475573,519.9683953857422,True,-0.07139344558916105,0.45867768595041325,0.03305785123966942,-0.012396694214876033,0.45569620253164556,2025-02
2025-02-07,242,9,13,66,171,522.9199829101562,538.1699829101562,-0.028336771808668268,520.3109948730469,True,-0.0959802141132774,0.4132231404958678,0.0371900826446281,-0.01652892561983471,0.27848101265822783,2025-02
2025-02-10,242,15,7,161,79,529.25,538.1699829101562,-0.016574657066381532,520.7641949462891,True,-0.10892771638447685,0.45041322314049587,0.06198347107438017,0.03305785123966942,0.6708333333333333,2025-02
2025-02-11,242,10,10,67,173,527.989990234375,538.1699829101562,-0.01891594291590345,521.1377947998047,True,-0.09672527462873048,0.4090909090909091,0.04132231404958678,0.0,0.2791666666666667,2025-02
