score,train_excess,test_excess,train_cagr,test_cagr,test_mdd,bench_mdd,sharpe,calmar,turnover,holdings,gap,rs_threshold,vol_contract_max,base_tight_max,adtv_min_m,rs_accel_min,price_vs_ma50_min,pct_from_52w_high_min,vol_trend_min,liquidity_power,cap_pct,bear_exposure
-0.09674400026349134,0.00889140597452287,0.06714118148261017,0.27968437220130626,0.2239486242985842,-0.3511316067748741,-0.2611418577155121,0.6457437761922165,0.6377911300994544,1.4998378022107635,36.407407407407405,-0.0582497755080873,60,0.95,1.0,25,-99.0,-99.0,-30.0,0.85,3.0,0.2,0.3
-0.12162841161161123,-0.1438857237964739,-0.028977692131211708,0.12690724243030949,0.12782975068476232,-0.19582484997830985,-0.2611418577155121,0.6678923115944551,0.6527759408416304,0.7491858907290991,1.4259259259259258,-0.1149080316652622,70,0.95,0.85,10,0.0,-99.0,-30.0,1.0,2.0,0.15,0.25
-0.12268111254892755,-0.007229903943511973,0.023406305458386623,0.2635630622832714,0.18021374827436065,-0.2669904785167059,-0.2611418577155121,0.5705944260567707,0.6749819292266802,1.5309003213552443,37.81481481481482,-0.030636209401898595,65,1.0,1.1,25,-99.0,-99.0,-20.0,0.9,2.0,0.18,0.5
-0.12735053911267086,-0.05352085571593235,-0.003965020994805224,0.21727211051085105,0.1528424218211688,-0.2797149679563814,-0.2611418577155121,0.8171347533296767,0.5464220343224642,1.4445192553180755,24.5,-0.04955583472112712,65,0.95,0.95,25,-99.0,-99.0,-30.0,0.85,1.0,0.18,0.25
-0.1304596137283327,-0.04452629080033521,-0.008810532112442981,0.22626667542644818,0.14799691070353105,-0.27811019020036953,-0.2611418577155121,0.7388987773328669,0.532152060292735,1.3167148342912907,5.222222222222222,-0.03571575868789223,75,1.1,0.95,15,3.0,-99.0,-30.0,0.95,1.5,0.25,0.25
-0.1307620060890155,0.009833845642856165,0.07825128267931825,0.28062681186963956,0.23505872549529228,-0.3741300811461495,-0.2611418577155121,0.6203107744994639,0.6282807433585362,1.5317621338609457,19.51851851851852,-0.06841743703646208,80,1.1,1.1,10,0.0,-99.0,-30.0,0.9,3.0,0.15,0.3
-0.13990618578444636,-0.08032230661103967,0.014868613273106401,0.19047065961574372,0.17167605608908043,-0.2811336771957381,-0.2611418577155121,0.7141751265660871,0.610656317668949,1.4043121443843916,39.44444444444444,-0.09519091988414607,65,0.95,0.95,25,-99.0,-99.0,-99.0,0.0,1.5,0.12,0.4
-0.14246962104084038,-0.2358241367235132,-0.038941137367092704,0.03496882950327018,0.11786630544888133,-0.14323453489668259,-0.2611418577155121,0.7803558555679019,0.8228902724744436,0.6,0.6851851851851852,-0.1968829993564205,80,1.0,0.85,25,3.0,-99.0,-99.0,1.0,1.5,0.12,0.4
-0.16575090552139699,-0.23523151702555367,-0.024655639840197807,0.03556144920122972,0.13215180297577622,-0.1680273929255537,-0.2611418577155121,0.7135617287161667,0.7864896352604095,0.7111111111111109,0.8888888888888888,-0.21057587718535586,80,0.95,0.85,25,0.0,-99.0,-20.0,1.0,2.5,0.18,0.3
-0.16608082173477495,-0.0619576888786042,-0.01763712070871737,0.2088352773481792,0.13917032210725666,-0.26167805206505457,-0.2611418577155121,0.7851927193568881,0.5318379627522531,1.475785805697926,21.185185185185187,-0.04432056816988683,70,0.95,0.95,15,-99.0,-99.0,-99.0,0.85,1.0,0.12,0.3
