ticker,rs_pct,vol_trend,adtv_63m,vol_contraction,close,rev_latest_q,rev_ttm,rev_yoy_pct,rev_prior_yoy_pct,rev_accel,latest_q_date,concept
P,89.38181818181819,1.1456887949346384,271.8465446384733,1.089724500364206,99.23999786376953,1.052896,5.296323,35.249362543915424,213.32303338338917,-178.07367083947375,2026-05-03,RevenueFromContractWithCustomerExcludingAssessedTax
PAA,83.34545454545454,1.1379780379923063,55.126530749899246,1.2434523998124793,25.510000228881836,17.693,52.383,66.25634279270814,8.652086782260172,57.60425601044797,2026-06-30,Revenues
PACS,97.67272727272727,0.9163375386490329,37.65770574843392,0.9165054728125934,44.2400016784668,1.427998,5.502295,9.071091842876305,11.223740359393963,-2.152648516517658,2026-06-30,Revenues
PAGP,84.8,1.1515211911465846,36.39508820097787,1.2398511580836027,28.030000686645508,17.693,63.86,-20.009946200099463,8.652086782260172,-28.662032982359634,2026-06-30,Revenues
PANW,96.14545454545454,0.8154954828745339,2332.053685490393,1.1161530031903621,382.8500061035156,2.2731,6.3413,29.036103542234333,27.791077257889008,1.2450262843453253,2018-07-31,Revenues
PATH,92.2909090909091,0.9836114034841683,861.7574809800708,1.0324521404833578,18.329999923706055,0.418382,2.266199,17.31739871685585,218.47044857931556,-201.1530498624597,2026-04-30,RevenueFromContractWithCustomerExcludingAssessedTax
PAYC,87.92727272727274,0.9972848825822993,150.74083207534304,1.2799755469544145,237.0399932861328,0.153916,0.690673,28.791377983063892,312.57290656320725,-283.78152858014334,2018-03-31,Revenues
PBF,97.38181818181818,0.99813442147274,164.29229136653478,1.0387179831262905,68.58999633789062,7.64636,26.37217,39.55883160845936,-23.819964554778505,63.378796163237865,2018-09-30,Revenues
PLXS,84.43636363636364,0.8273873778994761,84.44475998864553,1.0517906631365483,245.42999267578125,,,,,,,
PR,87.27272727272727,0.9716718275489687,201.0425927805946,1.0067317021477151,23.18000030517578,1.858035,5.765573,55.147061279429785,0.8496488432933682,54.29741243613642,2026-06-30,RevenueFromContractWithCustomerExcludingAssessedTax
PRAX,99.56363636363636,0.8806879497163425,159.84094268144878,1.065345446111358,367.8500061035156,0.0,0.00109,-100.0,-100.0,0.0,2025-09-30,Revenues
PSX,91.92727272727272,1.0433808657459276,527.1554050071353,1.0569943355767804,239.80999755859375,51.004,215.135,53.05944842901299,6.933946763062767,46.125501665950225,2026-06-30,RevenueFromContractWithCustomerExcludingAssessedTax
QLYS,92.36363636363636,0.942201213055614,112.69298085976251,1.1115882290514623,188.58999633789062,0.05949,0.2189,16.676799968619452,14.104733215037346,2.5720667535821065,2017-09-30,Revenues
RAL,80.87272727272727,0.8483400732380825,107.72338602333069,1.010129864340692,63.31999969482422,0.5678,2.1348,12.815418239618518,10.95890410958904,1.8565141300294776,2026-07-03,RevenueFromContractWithCustomerExcludingAssessedTax
